"","V1","V2","V3"
"25759","NODE_1_K99_10608_14_33.619659",4513,59
"25760","NODE_1_K99_10608_14_33.619659",4514,59
"25761","NODE_1_K99_10608_14_33.619659",4515,59
"25762","NODE_1_K99_10608_14_33.619659",4516,58
"25763","NODE_1_K99_10608_14_33.619659",4517,58
"25764","NODE_1_K99_10608_14_33.619659",4518,58
"25765","NODE_1_K99_10608_14_33.619659",4519,58
"25766","NODE_1_K99_10608_14_33.619659",4520,58
"25767","NODE_1_K99_10608_14_33.619659",4521,58
"25768","NODE_1_K99_10608_14_33.619659",4522,58
"25769","NODE_1_K99_10608_14_33.619659",4523,58
"25770","NODE_1_K99_10608_14_33.619659",4524,58
"25771","NODE_1_K99_10608_14_33.619659",4525,57
"25772","NODE_1_K99_10608_14_33.619659",4526,58
"25773","NODE_1_K99_10608_14_33.619659",4527,58
"25774","NODE_1_K99_10608_14_33.619659",4528,58
"25775","NODE_1_K99_10608_14_33.619659",4529,58
"25776","NODE_1_K99_10608_14_33.619659",4530,58
"25777","NODE_1_K99_10608_14_33.619659",4531,58
"25778","NODE_1_K99_10608_14_33.619659",4532,58
"25779","NODE_1_K99_10608_14_33.619659",4533,58
"25780","NODE_1_K99_10608_14_33.619659",4534,58
"25781","NODE_1_K99_10608_14_33.619659",4535,58
"25782","NODE_1_K99_10608_14_33.619659",4536,58
"25783","NODE_1_K99_10608_14_33.619659",4537,58
"25784","NODE_1_K99_10608_14_33.619659",4538,58
"25785","NODE_1_K99_10608_14_33.619659",4539,53
"25786","NODE_1_K99_10608_14_33.619659",4540,57
"25787","NODE_1_K99_10608_14_33.619659",4541,57
"25788","NODE_1_K99_10608_14_33.619659",4542,57
"25789","NODE_1_K99_10608_14_33.619659",4543,57
"25790","NODE_1_K99_10608_14_33.619659",4544,54
"25791","NODE_1_K99_10608_14_33.619659",4545,57
"25792","NODE_1_K99_10608_14_33.619659",4546,57
"25793","NODE_1_K99_10608_14_33.619659",4547,57
"25794","NODE_1_K99_10608_14_33.619659",4548,56
"25795","NODE_1_K99_10608_14_33.619659",4549,58
"25796","NODE_1_K99_10608_14_33.619659",4550,56
"25797","NODE_1_K99_10608_14_33.619659",4551,60
"25798","NODE_1_K99_10608_14_33.619659",4552,60
"25799","NODE_1_K99_10608_14_33.619659",4553,63
"25800","NODE_1_K99_10608_14_33.619659",4554,63
"25801","NODE_1_K99_10608_14_33.619659",4555,63
"25802","NODE_1_K99_10608_14_33.619659",4556,64
"25803","NODE_1_K99_10608_14_33.619659",4557,64
"25804","NODE_1_K99_10608_14_33.619659",4558,65
"25805","NODE_1_K99_10608_14_33.619659",4559,65
"25806","NODE_1_K99_10608_14_33.619659",4560,65
"25807","NODE_1_K99_10608_14_33.619659",4561,65
"25808","NODE_1_K99_10608_14_33.619659",4562,65
"25809","NODE_1_K99_10608_14_33.619659",4563,65
"25810","NODE_1_K99_10608_14_33.619659",4564,65
"25811","NODE_1_K99_10608_14_33.619659",4565,65
"25812","NODE_1_K99_10608_14_33.619659",4566,63
"25813","NODE_1_K99_10608_14_33.619659",4567,64
"25814","NODE_1_K99_10608_14_33.619659",4568,64
"25815","NODE_1_K99_10608_14_33.619659",4569,64
"25816","NODE_1_K99_10608_14_33.619659",4570,65
"25817","NODE_1_K99_10608_14_33.619659",4571,65
"25818","NODE_1_K99_10608_14_33.619659",4572,65
"25819","NODE_1_K99_10608_14_33.619659",4573,65
"25820","NODE_1_K99_10608_14_33.619659",4574,65
"25821","NODE_1_K99_10608_14_33.619659",4575,65
"25822","NODE_1_K99_10608_14_33.619659",4576,65
"25823","NODE_1_K99_10608_14_33.619659",4577,65
"25824","NODE_1_K99_10608_14_33.619659",4578,65
"25825","NODE_1_K99_10608_14_33.619659",4579,65
"25826","NODE_1_K99_10608_14_33.619659",4580,65
"25827","NODE_1_K99_10608_14_33.619659",4581,65
"25828","NODE_1_K99_10608_14_33.619659",4582,64
"25829","NODE_1_K99_10608_14_33.619659",4583,65
"25830","NODE_1_K99_10608_14_33.619659",4584,65
"25831","NODE_1_K99_10608_14_33.619659",4585,65
"25832","NODE_1_K99_10608_14_33.619659",4586,65
"25833","NODE_1_K99_10608_14_33.619659",4587,65
"25834","NODE_1_K99_10608_14_33.619659",4588,65
"25835","NODE_1_K99_10608_14_33.619659",4589,65
"25836","NODE_1_K99_10608_14_33.619659",4590,65
"25837","NODE_1_K99_10608_14_33.619659",4591,65
"25838","NODE_1_K99_10608_14_33.619659",4592,65
"25839","NODE_1_K99_10608_14_33.619659",4593,65
"25840","NODE_1_K99_10608_14_33.619659",4594,64
"25841","NODE_1_K99_10608_14_33.619659",4595,65
"25842","NODE_1_K99_10608_14_33.619659",4596,65
"25843","NODE_1_K99_10608_14_33.619659",4597,65
"25844","NODE_1_K99_10608_14_33.619659",4598,65
"25845","NODE_1_K99_10608_14_33.619659",4599,65
"25846","NODE_1_K99_10608_14_33.619659",4600,62
"25847","NODE_1_K99_10608_14_33.619659",4601,61
"25848","NODE_1_K99_10608_14_33.619659",4602,62
"25849","NODE_1_K99_10608_14_33.619659",4603,63
"25850","NODE_1_K99_10608_14_33.619659",4604,62
"25851","NODE_1_K99_10608_14_33.619659",4605,63
"25852","NODE_1_K99_10608_14_33.619659",4606,63
"25853","NODE_1_K99_10608_14_33.619659",4607,63
"25854","NODE_1_K99_10608_14_33.619659",4608,62
"25855","NODE_1_K99_10608_14_33.619659",4609,62
"25856","NODE_1_K99_10608_14_33.619659",4610,62
"25857","NODE_1_K99_10608_14_33.619659",4611,62
"25858","NODE_1_K99_10608_14_33.619659",4612,62
"25859","NODE_1_K99_10608_14_33.619659",4613,61
"25860","NODE_1_K99_10608_14_33.619659",4614,62
"25861","NODE_1_K99_10608_14_33.619659",4615,62
"25862","NODE_1_K99_10608_14_33.619659",4616,62
"25863","NODE_1_K99_10608_14_33.619659",4617,61
"25864","NODE_1_K99_10608_14_33.619659",4618,62
"25865","NODE_1_K99_10608_14_33.619659",4619,64
"25866","NODE_1_K99_10608_14_33.619659",4620,64
"25867","NODE_1_K99_10608_14_33.619659",4621,64
"25868","NODE_1_K99_10608_14_33.619659",4622,64
"25869","NODE_1_K99_10608_14_33.619659",4623,64
"25870","NODE_1_K99_10608_14_33.619659",4624,64
"25871","NODE_1_K99_10608_14_33.619659",4625,64
"25872","NODE_1_K99_10608_14_33.619659",4626,64
"25873","NODE_1_K99_10608_14_33.619659",4627,62
"25874","NODE_1_K99_10608_14_33.619659",4628,62
"25875","NODE_1_K99_10608_14_33.619659",4629,62
"25876","NODE_1_K99_10608_14_33.619659",4630,62
"25877","NODE_1_K99_10608_14_33.619659",4631,62
"25878","NODE_1_K99_10608_14_33.619659",4632,63
"25879","NODE_1_K99_10608_14_33.619659",4633,63
"25880","NODE_1_K99_10608_14_33.619659",4634,63
"25881","NODE_1_K99_10608_14_33.619659",4635,62
"25882","NODE_1_K99_10608_14_33.619659",4636,62
"25883","NODE_1_K99_10608_14_33.619659",4637,62
"25884","NODE_1_K99_10608_14_33.619659",4638,62
"25885","NODE_1_K99_10608_14_33.619659",4639,62
"25886","NODE_1_K99_10608_14_33.619659",4640,62
"25887","NODE_1_K99_10608_14_33.619659",4641,62
"25888","NODE_1_K99_10608_14_33.619659",4642,60
"25889","NODE_1_K99_10608_14_33.619659",4643,61
"25890","NODE_1_K99_10608_14_33.619659",4644,61
"25891","NODE_1_K99_10608_14_33.619659",4645,61
"25892","NODE_1_K99_10608_14_33.619659",4646,61
"25893","NODE_1_K99_10608_14_33.619659",4647,61
"25894","NODE_1_K99_10608_14_33.619659",4648,58
"25895","NODE_1_K99_10608_14_33.619659",4649,58
"25896","NODE_1_K99_10608_14_33.619659",4650,60
"25897","NODE_1_K99_10608_14_33.619659",4651,60
"25898","NODE_1_K99_10608_14_33.619659",4652,60
"25899","NODE_1_K99_10608_14_33.619659",4653,60
"25900","NODE_1_K99_10608_14_33.619659",4654,60
"25901","NODE_1_K99_10608_14_33.619659",4655,59
"25902","NODE_1_K99_10608_14_33.619659",4656,60
"25903","NODE_1_K99_10608_14_33.619659",4657,58
"25904","NODE_1_K99_10608_14_33.619659",4658,60
"25905","NODE_1_K99_10608_14_33.619659",4659,60
"25906","NODE_1_K99_10608_14_33.619659",4660,60
"25907","NODE_1_K99_10608_14_33.619659",4661,59
"25908","NODE_1_K99_10608_14_33.619659",4662,60
"25909","NODE_1_K99_10608_14_33.619659",4663,59
"25910","NODE_1_K99_10608_14_33.619659",4664,60
"25911","NODE_1_K99_10608_14_33.619659",4665,60
"25912","NODE_1_K99_10608_14_33.619659",4666,60
"25913","NODE_1_K99_10608_14_33.619659",4667,60
"25914","NODE_1_K99_10608_14_33.619659",4668,60
"25915","NODE_1_K99_10608_14_33.619659",4669,60
"25916","NODE_1_K99_10608_14_33.619659",4670,59
"25917","NODE_1_K99_10608_14_33.619659",4671,59
"25918","NODE_1_K99_10608_14_33.619659",4672,60
"25919","NODE_1_K99_10608_14_33.619659",4673,59
"25920","NODE_1_K99_10608_14_33.619659",4674,60
"25921","NODE_1_K99_10608_14_33.619659",4675,60
"25922","NODE_1_K99_10608_14_33.619659",4676,60
"25923","NODE_1_K99_10608_14_33.619659",4677,62
"25924","NODE_1_K99_10608_14_33.619659",4678,61
"25925","NODE_1_K99_10608_14_33.619659",4679,63
"25926","NODE_1_K99_10608_14_33.619659",4680,63
"25927","NODE_1_K99_10608_14_33.619659",4681,63
"25928","NODE_1_K99_10608_14_33.619659",4682,63
"25929","NODE_1_K99_10608_14_33.619659",4683,63
"25930","NODE_1_K99_10608_14_33.619659",4684,58
"25931","NODE_1_K99_10608_14_33.619659",4685,61
"25932","NODE_1_K99_10608_14_33.619659",4686,61
"25933","NODE_1_K99_10608_14_33.619659",4687,64
"25934","NODE_1_K99_10608_14_33.619659",4688,64
"25935","NODE_1_K99_10608_14_33.619659",4689,64
"25936","NODE_1_K99_10608_14_33.619659",4690,64
"25937","NODE_1_K99_10608_14_33.619659",4691,64
"25938","NODE_1_K99_10608_14_33.619659",4692,62
"25939","NODE_1_K99_10608_14_33.619659",4693,62
"25940","NODE_1_K99_10608_14_33.619659",4694,62
"25941","NODE_1_K99_10608_14_33.619659",4695,62
"25942","NODE_1_K99_10608_14_33.619659",4696,62
"25943","NODE_1_K99_10608_14_33.619659",4697,63
"25944","NODE_1_K99_10608_14_33.619659",4698,63
"25945","NODE_1_K99_10608_14_33.619659",4699,63
"25946","NODE_1_K99_10608_14_33.619659",4700,63
"25947","NODE_1_K99_10608_14_33.619659",4701,62
"25948","NODE_1_K99_10608_14_33.619659",4702,61
"25949","NODE_1_K99_10608_14_33.619659",4703,62
"25950","NODE_1_K99_10608_14_33.619659",4704,63
"25951","NODE_1_K99_10608_14_33.619659",4705,63
"25952","NODE_1_K99_10608_14_33.619659",4706,64
"25953","NODE_1_K99_10608_14_33.619659",4707,63
"25954","NODE_1_K99_10608_14_33.619659",4708,64
"25955","NODE_1_K99_10608_14_33.619659",4709,63
"25956","NODE_1_K99_10608_14_33.619659",4710,61
"25957","NODE_1_K99_10608_14_33.619659",4711,61
"25958","NODE_1_K99_10608_14_33.619659",4712,62
"25959","NODE_1_K99_10608_14_33.619659",4713,64
"25960","NODE_1_K99_10608_14_33.619659",4714,65
"25961","NODE_1_K99_10608_14_33.619659",4715,64
"25962","NODE_1_K99_10608_14_33.619659",4716,65
"25963","NODE_1_K99_10608_14_33.619659",4717,65
"25964","NODE_1_K99_10608_14_33.619659",4718,65
"25965","NODE_1_K99_10608_14_33.619659",4719,65
"25966","NODE_1_K99_10608_14_33.619659",4720,63
"25967","NODE_1_K99_10608_14_33.619659",4721,65
"25968","NODE_1_K99_10608_14_33.619659",4722,65
"25969","NODE_1_K99_10608_14_33.619659",4723,64
"25970","NODE_1_K99_10608_14_33.619659",4724,65
"25971","NODE_1_K99_10608_14_33.619659",4725,65
"25972","NODE_1_K99_10608_14_33.619659",4726,62
"25973","NODE_1_K99_10608_14_33.619659",4727,64
"25974","NODE_1_K99_10608_14_33.619659",4728,62
"25975","NODE_1_K99_10608_14_33.619659",4729,63
"25976","NODE_1_K99_10608_14_33.619659",4730,64
"25977","NODE_1_K99_10608_14_33.619659",4731,64
"25978","NODE_1_K99_10608_14_33.619659",4732,64
"25979","NODE_1_K99_10608_14_33.619659",4733,63
"25980","NODE_1_K99_10608_14_33.619659",4734,64
"25981","NODE_1_K99_10608_14_33.619659",4735,64
"25982","NODE_1_K99_10608_14_33.619659",4736,64
"25983","NODE_1_K99_10608_14_33.619659",4737,64
"25984","NODE_1_K99_10608_14_33.619659",4738,64
"25985","NODE_1_K99_10608_14_33.619659",4739,64
"25986","NODE_1_K99_10608_14_33.619659",4740,63
"25987","NODE_1_K99_10608_14_33.619659",4741,62
"25988","NODE_1_K99_10608_14_33.619659",4742,63
"25989","NODE_1_K99_10608_14_33.619659",4743,64
"25990","NODE_1_K99_10608_14_33.619659",4744,64
"25991","NODE_1_K99_10608_14_33.619659",4745,64
"25992","NODE_1_K99_10608_14_33.619659",4746,61
"25993","NODE_1_K99_10608_14_33.619659",4747,63
"25994","NODE_1_K99_10608_14_33.619659",4748,63
"25995","NODE_1_K99_10608_14_33.619659",4749,61
"25996","NODE_1_K99_10608_14_33.619659",4750,61
"25997","NODE_1_K99_10608_14_33.619659",4751,63
"25998","NODE_1_K99_10608_14_33.619659",4752,63
"25999","NODE_1_K99_10608_14_33.619659",4753,63
"26000","NODE_1_K99_10608_14_33.619659",4754,62
"26001","NODE_1_K99_10608_14_33.619659",4755,62
"26002","NODE_1_K99_10608_14_33.619659",4756,62
"26003","NODE_1_K99_10608_14_33.619659",4757,63
"26004","NODE_1_K99_10608_14_33.619659",4758,62
"26005","NODE_1_K99_10608_14_33.619659",4759,63
"26006","NODE_1_K99_10608_14_33.619659",4760,63
"26007","NODE_1_K99_10608_14_33.619659",4761,63
"26008","NODE_1_K99_10608_14_33.619659",4762,63
"26009","NODE_1_K99_10608_14_33.619659",4763,61
"26010","NODE_1_K99_10608_14_33.619659",4764,62
"26011","NODE_1_K99_10608_14_33.619659",4765,63
"26012","NODE_1_K99_10608_14_33.619659",4766,63
"26013","NODE_1_K99_10608_14_33.619659",4767,63
"26014","NODE_1_K99_10608_14_33.619659",4768,63
"26015","NODE_1_K99_10608_14_33.619659",4769,63
"26016","NODE_1_K99_10608_14_33.619659",4770,63
"26017","NODE_1_K99_10608_14_33.619659",4771,63
"26018","NODE_1_K99_10608_14_33.619659",4772,63
"26019","NODE_1_K99_10608_14_33.619659",4773,62
"26020","NODE_1_K99_10608_14_33.619659",4774,62
"26021","NODE_1_K99_10608_14_33.619659",4775,62
"26022","NODE_1_K99_10608_14_33.619659",4776,62
"26023","NODE_1_K99_10608_14_33.619659",4777,62
"26024","NODE_1_K99_10608_14_33.619659",4778,61
"26025","NODE_1_K99_10608_14_33.619659",4779,62
"26026","NODE_1_K99_10608_14_33.619659",4780,62
"26027","NODE_1_K99_10608_14_33.619659",4781,60
"26028","NODE_1_K99_10608_14_33.619659",4782,61
"26029","NODE_1_K99_10608_14_33.619659",4783,61
"26030","NODE_1_K99_10608_14_33.619659",4784,61
"26031","NODE_1_K99_10608_14_33.619659",4785,59
"26032","NODE_1_K99_10608_14_33.619659",4786,61
"26033","NODE_1_K99_10608_14_33.619659",4787,61
"26034","NODE_1_K99_10608_14_33.619659",4788,61
"26035","NODE_1_K99_10608_14_33.619659",4789,61
"26036","NODE_1_K99_10608_14_33.619659",4790,61
"26037","NODE_1_K99_10608_14_33.619659",4791,61
"26038","NODE_1_K99_10608_14_33.619659",4792,61
"26039","NODE_1_K99_10608_14_33.619659",4793,61
"26040","NODE_1_K99_10608_14_33.619659",4794,61
"26041","NODE_1_K99_10608_14_33.619659",4795,61
"26042","NODE_1_K99_10608_14_33.619659",4796,61
"26043","NODE_1_K99_10608_14_33.619659",4797,61
"26044","NODE_1_K99_10608_14_33.619659",4798,61
"26045","NODE_1_K99_10608_14_33.619659",4799,61
"26046","NODE_1_K99_10608_14_33.619659",4800,61
"26047","NODE_1_K99_10608_14_33.619659",4801,61
"26048","NODE_1_K99_10608_14_33.619659",4802,60
"26049","NODE_1_K99_10608_14_33.619659",4803,59
"26050","NODE_1_K99_10608_14_33.619659",4804,59
"26051","NODE_1_K99_10608_14_33.619659",4805,59
"26052","NODE_1_K99_10608_14_33.619659",4806,57
"26053","NODE_1_K99_10608_14_33.619659",4807,57
"26054","NODE_1_K99_10608_14_33.619659",4808,57
"26055","NODE_1_K99_10608_14_33.619659",4809,52
"26056","NODE_1_K99_10608_14_33.619659",4810,57
"26057","NODE_1_K99_10608_14_33.619659",4811,57
"26058","NODE_1_K99_10608_14_33.619659",4812,57
"26059","NODE_1_K99_10608_14_33.619659",4813,57
"26060","NODE_1_K99_10608_14_33.619659",4814,57
"26061","NODE_1_K99_10608_14_33.619659",4815,56
"26062","NODE_1_K99_10608_14_33.619659",4816,57
"26063","NODE_1_K99_10608_14_33.619659",4817,57
"26064","NODE_1_K99_10608_14_33.619659",4818,57
"26065","NODE_1_K99_10608_14_33.619659",4819,57
"26066","NODE_1_K99_10608_14_33.619659",4820,57
"26067","NODE_1_K99_10608_14_33.619659",4821,57
"26068","NODE_1_K99_10608_14_33.619659",4822,55
"26069","NODE_1_K99_10608_14_33.619659",4823,55
"26070","NODE_1_K99_10608_14_33.619659",4824,57
"26071","NODE_1_K99_10608_14_33.619659",4825,57
"26072","NODE_1_K99_10608_14_33.619659",4826,57
"26073","NODE_1_K99_10608_14_33.619659",4827,57
"26074","NODE_1_K99_10608_14_33.619659",4828,57
"26075","NODE_1_K99_10608_14_33.619659",4829,57
"26076","NODE_1_K99_10608_14_33.619659",4830,56
"26077","NODE_1_K99_10608_14_33.619659",4831,57
"26078","NODE_1_K99_10608_14_33.619659",4832,58
"26079","NODE_1_K99_10608_14_33.619659",4833,58
"26080","NODE_1_K99_10608_14_33.619659",4834,58
"26081","NODE_1_K99_10608_14_33.619659",4835,58
"26082","NODE_1_K99_10608_14_33.619659",4836,58
"26083","NODE_1_K99_10608_14_33.619659",4837,57
"26084","NODE_1_K99_10608_14_33.619659",4838,58
"26085","NODE_1_K99_10608_14_33.619659",4839,58
"26086","NODE_1_K99_10608_14_33.619659",4840,57
"26087","NODE_1_K99_10608_14_33.619659",4841,57
"26088","NODE_1_K99_10608_14_33.619659",4842,58
"26089","NODE_1_K99_10608_14_33.619659",4843,58
"26090","NODE_1_K99_10608_14_33.619659",4844,58
"26091","NODE_1_K99_10608_14_33.619659",4845,58
"26092","NODE_1_K99_10608_14_33.619659",4846,60
"26093","NODE_1_K99_10608_14_33.619659",4847,60
"26094","NODE_1_K99_10608_14_33.619659",4848,60
"26095","NODE_1_K99_10608_14_33.619659",4849,60
"26096","NODE_1_K99_10608_14_33.619659",4850,60
"26097","NODE_1_K99_10608_14_33.619659",4851,60
"26098","NODE_1_K99_10608_14_33.619659",4852,59
"26099","NODE_1_K99_10608_14_33.619659",4853,60
"26100","NODE_1_K99_10608_14_33.619659",4854,59
"26101","NODE_1_K99_10608_14_33.619659",4855,59
"26102","NODE_1_K99_10608_14_33.619659",4856,59
"26103","NODE_1_K99_10608_14_33.619659",4857,59
"26104","NODE_1_K99_10608_14_33.619659",4858,58
"26105","NODE_1_K99_10608_14_33.619659",4859,58
"26106","NODE_1_K99_10608_14_33.619659",4860,58
"26107","NODE_1_K99_10608_14_33.619659",4861,58
"26108","NODE_1_K99_10608_14_33.619659",4862,58
"26109","NODE_1_K99_10608_14_33.619659",4863,58
"26110","NODE_1_K99_10608_14_33.619659",4864,58
"26111","NODE_1_K99_10608_14_33.619659",4865,56
"26112","NODE_1_K99_10608_14_33.619659",4866,56
"26113","NODE_1_K99_10608_14_33.619659",4867,56
"26114","NODE_1_K99_10608_14_33.619659",4868,57
"26115","NODE_1_K99_10608_14_33.619659",4869,57
"26116","NODE_1_K99_10608_14_33.619659",4870,57
"26117","NODE_1_K99_10608_14_33.619659",4871,57
"26118","NODE_1_K99_10608_14_33.619659",4872,56
"26119","NODE_1_K99_10608_14_33.619659",4873,57
"26120","NODE_1_K99_10608_14_33.619659",4874,57
"26121","NODE_1_K99_10608_14_33.619659",4875,57
"26122","NODE_1_K99_10608_14_33.619659",4876,57
"26123","NODE_1_K99_10608_14_33.619659",4877,57
"26124","NODE_1_K99_10608_14_33.619659",4878,57
"26125","NODE_1_K99_10608_14_33.619659",4879,57
"26126","NODE_1_K99_10608_14_33.619659",4880,57
"26127","NODE_1_K99_10608_14_33.619659",4881,57
"26128","NODE_1_K99_10608_14_33.619659",4882,57
"26129","NODE_1_K99_10608_14_33.619659",4883,57
"26130","NODE_1_K99_10608_14_33.619659",4884,57
"26131","NODE_1_K99_10608_14_33.619659",4885,57
"26132","NODE_1_K99_10608_14_33.619659",4886,57
"26133","NODE_1_K99_10608_14_33.619659",4887,57
"26134","NODE_1_K99_10608_14_33.619659",4888,56
"26135","NODE_1_K99_10608_14_33.619659",4889,55
"26136","NODE_1_K99_10608_14_33.619659",4890,55
"26137","NODE_1_K99_10608_14_33.619659",4891,55
"26138","NODE_1_K99_10608_14_33.619659",4892,54
"26139","NODE_1_K99_10608_14_33.619659",4893,54
"26140","NODE_1_K99_10608_14_33.619659",4894,55
"26141","NODE_1_K99_10608_14_33.619659",4895,57
"26142","NODE_1_K99_10608_14_33.619659",4896,58
"26143","NODE_1_K99_10608_14_33.619659",4897,56
"26144","NODE_1_K99_10608_14_33.619659",4898,57
"26145","NODE_1_K99_10608_14_33.619659",4899,58
"26146","NODE_1_K99_10608_14_33.619659",4900,58
"26147","NODE_1_K99_10608_14_33.619659",4901,58
"26148","NODE_1_K99_10608_14_33.619659",4902,58
"26149","NODE_1_K99_10608_14_33.619659",4903,58
"26150","NODE_1_K99_10608_14_33.619659",4904,57
"26151","NODE_1_K99_10608_14_33.619659",4905,58
"26152","NODE_1_K99_10608_14_33.619659",4906,58
"26153","NODE_1_K99_10608_14_33.619659",4907,58
"26154","NODE_1_K99_10608_14_33.619659",4908,57
"26155","NODE_1_K99_10608_14_33.619659",4909,57
"26156","NODE_1_K99_10608_14_33.619659",4910,57
"26157","NODE_1_K99_10608_14_33.619659",4911,57
"26158","NODE_1_K99_10608_14_33.619659",4912,56
"26159","NODE_1_K99_10608_14_33.619659",4913,54
"26160","NODE_1_K99_10608_14_33.619659",4914,55
"26161","NODE_1_K99_10608_14_33.619659",4915,56
"26162","NODE_1_K99_10608_14_33.619659",4916,56
"26163","NODE_1_K99_10608_14_33.619659",4917,56
"26164","NODE_1_K99_10608_14_33.619659",4918,54
"26165","NODE_1_K99_10608_14_33.619659",4919,55
"26166","NODE_1_K99_10608_14_33.619659",4920,56
"26167","NODE_1_K99_10608_14_33.619659",4921,56
"26168","NODE_1_K99_10608_14_33.619659",4922,55
"26169","NODE_1_K99_10608_14_33.619659",4923,55
"26170","NODE_1_K99_10608_14_33.619659",4924,56
"26171","NODE_1_K99_10608_14_33.619659",4925,56
"26172","NODE_1_K99_10608_14_33.619659",4926,55
"26173","NODE_1_K99_10608_14_33.619659",4927,55
"26174","NODE_1_K99_10608_14_33.619659",4928,55
"26175","NODE_1_K99_10608_14_33.619659",4929,54
"26176","NODE_1_K99_10608_14_33.619659",4930,56
"26177","NODE_1_K99_10608_14_33.619659",4931,55
"26178","NODE_1_K99_10608_14_33.619659",4932,54
"26179","NODE_1_K99_10608_14_33.619659",4933,54
"26180","NODE_1_K99_10608_14_33.619659",4934,54
"26181","NODE_1_K99_10608_14_33.619659",4935,56
"26182","NODE_1_K99_10608_14_33.619659",4936,57
"26183","NODE_1_K99_10608_14_33.619659",4937,56
"26184","NODE_1_K99_10608_14_33.619659",4938,57
"26185","NODE_1_K99_10608_14_33.619659",4939,57
"26186","NODE_1_K99_10608_14_33.619659",4940,57
"26187","NODE_1_K99_10608_14_33.619659",4941,57
"26188","NODE_1_K99_10608_14_33.619659",4942,57
"26189","NODE_1_K99_10608_14_33.619659",4943,58
"26190","NODE_1_K99_10608_14_33.619659",4944,57
"26191","NODE_1_K99_10608_14_33.619659",4945,57
"26192","NODE_1_K99_10608_14_33.619659",4946,57
"26193","NODE_1_K99_10608_14_33.619659",4947,57
"26194","NODE_1_K99_10608_14_33.619659",4948,56
"26195","NODE_1_K99_10608_14_33.619659",4949,58
"26196","NODE_1_K99_10608_14_33.619659",4950,59
"26197","NODE_1_K99_10608_14_33.619659",4951,59
